state,zip_code,population,avg_income,starbucks_count,dunkin_count
VA,24571,810,57522,0,0
VA,24572,7470,48791,0,1
VA,24574,1690,55181,0,0
VA,24577,1980,42821,0,0
VA,24578,470,58993,0,0
VA,24579,600,40625,0,0
VA,24580,250,44908,0,0
VA,24586,2370,47120,0,0
VA,24588,4280,52735,0,0
VA,24589,900,44481,0,0
VA,24590,3640,58411,0,0
VA,24592,5750,46261,0,1
VA,24593,920,56101,0,0
VA,24594,680,45469,0,0
VA,24597,510,46574,0,0
VA,24598,720,51787,0,0
VA,24599,260,40700,0,0
VA,24602,250,32400,0,0
VA,24603,310,41025,0,0
VA,24605,3430,58690,0,0
VA,24609,2470,50876,0,0
VA,24613,340,43861,0,0
VA,24614,2350,51514,0,0
VA,24620,670,39444,0,0
VA,24622,260,40365,0,0
VA,24630,2370,46192,0,0
VA,24631,410,41700,0,0
VA,24634,200,38930,0,0
VA,24637,1350,60179,0,0
VA,24639,1000,38744,0,0
VA,24641,1980,50134,0,0
VA,24646,210,41590,0,0
VA,24649,680,43519,0,0
VA,24651,2200,65941,0,0
VA,24656,1100,49152,0,0
VT,05001,3950,57645,0,1
VT,05032,1230,57668,0,0
VT,05033,1530,53576,0,0
VT,05034,170,59711,0,0
VT,05035,300,53570,0,0
VT,05036,470,63412,0,0
VT,05037,440,106204,0,0
VT,05038,620,55232,0,0
VT,05039,450,52008,0,0
VT,05040,280,53103,0,0
VT,05041,150,46480,0,0
VT,05042,270,52055,0,0
VT,05043,430,79579,0,0
VT,05045,790,58267,0,0
VT,05046,600,54603,0,0
VT,05048,1290,70108,0,0
VT,05051,520,46976,0,0
VT,05052,180,48122,0,0
VT,05053,160,104737,0,0
VT,05055,1790,150877,0,0
VT,05056,180,62927,0,0
VT,05058,190,58194,0,0
VT,05060,2340,56425,0,1
VT,05061,710,65246,0,0
VT,05062,340,62329,0,0
VT,05065,590,64261,0,0
VT,05067,180,74288,0,0
VT,05068,1550,50505,0,0
VT,05069,320,46400,0,0
VT,05070,300,79370,0,0
VT,05071,170,137000,0,0
VT,05072,220,78727,0,0
VT,05075,650,79510,0,0
VT,05076,250,45016,0,0
VT,05077,560,60889,0,0
VT,05079,330,49148,0,0
VT,05081,400,44045,0,0
VT,05083,150,40200,0,0
VT,05084,130,53876,0,0
VT,05086,400,49307,0,0
VT,05089,2190,60024,0,0
VT,05091,1780,113501,0,0
VT,05101,1980,46510,0,1
VT,05142,340,50279,0,0
VT,05143,2240,57030,0,0
VT,05146,290,57462,0,0
VT,05148,680,67264,0,0
VT,05149,1220,58138,0,1
VT,05150,510,43513,0,0
VT,05151,630,61223,0,0
VT,05152,210,86057,0,0
VT,05153,450,47435,0,0
VT,05154,430,61667,0,0
VT,05155,590,55808,0,0
VT,05156,4210,50448,0,2
VT,05158,890,39964,0,1
VT,05161,310,108193,0,0
VT,05201,7230,47053,1,2
VT,05250,1710,66689,0,0
VT,05251,700,113118,0,0
VT,05252,200,46400,0,0
VT,05253,290,67844,0,0
VT,05255,2150,93717,1,1
VT,05257,1260,56828,0,0
VT,05260,160,68150,0,0
VT,05261,1150,48846,0,0
VT,05262,1190,63608,0,0
VT,05301,7470,57860,0,3
VT,05340,450,81104,0,0
VT,05341,210,58319,0,0
VT,05342,340,49552,0,0
VT,05343,400,47130,0,0
VT,05345,850,58791,0,0
VT,05346,2240,66534,0,0
VT,05350,350,50448,0,0
VT,05352,410,64187,0,0
VT,05353,560,54378,0,0
VT,05354,1130,58883,0,0
VT,05355,210,48380,0,0
VT,05356,730,46052,0,0
VT,05358,190,49863,0,0
VT,05359,280,55503,0,0
VT,05360,220,51290,0,0
VT,05361,350,56951,0,0
VT,05362,160,69887,0,0
VT,05363,1190,51145,0,1
VT,05401,13070,65671,0,2
VT,05403,10930,90902,1,2
VT,05404,4220,47458,0,0
VT,05408,5430,66159,0,0
VT,05440,1020,49173,0,1
VT,05441,340,55652,0,0
VT,05442,170,44088,0,0
VT,05443,3340,59895,0,0
VT,05444,950,65166,0,0
VT,05445,1920,163858,0,0
VT,05446,8810,73776,0,3
VT,05448,560,60998,0,0
VT,05450,2400,52842,0,0
VT,05452,11560,75212,0,2
VT,05454,2590,70233,0,0
VT,05455,630,65114,0,0
VT,05456,660,71153,0,0
VT,05457,740,55528,0,0
VT,05458,1130,76608,0,0
VT,05459,920,48048,0,0
VT,05461,2540,82510,0,0
VT,05462,1040,75631,0,0
VT,05463,280,55428,0,0
VT,05464,1590,58874,0,0
VT,05465,2910,89407,0,0
VT,05468,7300,61995,0,1
VT,05471,400,51220,0,0
VT,05472,1010,68724,0,1
VT,05473,770,69280,0,0
VT,05474,540,79224,0,0
VT,05476,1330,40771,0,0
VT,05477,2390,87911,0,0
VT,05478,7850,58495,0,2
VT,05482,4100,160071,0,1
VT,05483,760,54278,0,0
VT,05486,970,90035,0,0
VT,05487,770,55787,0,0
VT,05488,3820,58788,0,1
VT,05489,1620,84900,0,0
VT,05491,3270,60885,0,0
VT,05492,430,48611,0,0
VT,05494,920,81722,0,0
VT,05495,6070,94546,0,2
VT,05602,6220,70410,0,1
VT,05641,8160,56051,1,2
VT,05647,520,48186,0,0
VT,05648,260,63465,0,0
VT,05649,540,52192,0,0
VT,05650,510,64249,0,0
VT,05651,870,72381,0,0
VT,05652,440,41406,0,0
VT,05653,200,44395,0,0
VT,05654,620,47554,0,0
VT,05655,1510,58319,0,0
VT,05656,1580,46654,0,0
VT,05658,740,53636,0,0
VT,05660,980,81442,0,0
VT,05661,3100,62890,0,1
VT,05663,2270,57533,0,1
VT,05667,1180,53321,0,0
VT,05669,260,50226,0,0
VT,05672,2980,148474,0,1
VT,05673,1570,89074,0,0
VT,05674,830,89386,0,0
VT,05675,510,50194,0,0
VT,05676,2850,67556,0,0
VT,05677,1250,96117,0,0
VT,05679,1680,51286,0,0
VT,05680,1040,48727,0,0
VT,05681,190,49547,0,0
VT,05682,630,63892,0,0
VT,05701,10240,55885,0,4
VT,05730,210,62195,0,0
VT,05732,530,56443,0,0
VT,05733,2920,53684,0,0
VT,05734,640,57159,0,0
VT,05735,1500,56996,0,1
VT,05736,280,66196,0,0
VT,05737,350,61791,0,0
VT,05738,550,68974,0,0
VT,05739,640,49968,0,0
VT,05742,240,57087,0,0
VT,05743,2030,47816,0,1
VT,05744,270,57222,0,0
VT,05747,130,38815,0,0
VT,05748,160,40175,0,0
VT,05751,790,77277,0,0
VT,05753,4330,84477,0,1
VT,05757,440,61068,0,0
VT,05758,400,47950,0,0
VT,05759,1060,54459,0,0
VT,05760,540,56407,0,0
VT,05761,570,56794,0,0
VT,05762,280,65278,0,0
VT,05763,1420,63345,0,0
VT,05764,1510,49424,0,1
VT,05765,880,52253,0,0
VT,05767,580,56986,0,0
VT,05769,610,54070,0,0
VT,05770,560,58214,0,0
VT,05772,270,53703,0,0
VT,05773,1060,58639,0,0
VT,05774,600,51570,0,0
VT,05775,260,51273,0,0
VT,05776,140,40057,0,0
VT,05777,1760,51317,0,0
VT,05778,360,47733,0,0
VT,05819,3930,52047,0,1
VT,05820,170,41323,0,0
VT,05821,540,65929,0,0
VT,05822,980,45674,0,0
VT,05824,560,45198,0,0
VT,05826,420,51169,0,0
VT,05827,290,56627,0,0
VT,05828,1020,65693,0,0
VT,05829,1260,54147,0,1
VT,05830,760,42556,0,0
VT,05832,520,57878,0,0
VT,05836,540,47616,0,0
VT,05837,170,41723,0,0
VT,05839,360,46233,0,0
VT,05841,180,85544,0,0
VT,05842,300,37163,0,0
VT,05843,1340,43920,0,0
VT,05845,610,42463,0,0
VT,05846,570,42849,0,0
VT,05847,410,38417,0,0
VT,05850,250,39620,0,0
VT,05851,2680,47405,0,1
VT,05853,250,54404,0,0
VT,05855,3380,50076,0,0
VT,05857,720,46570,0,0
VT,05858,140,38750,0,0
VT,05859,920,43797,0,0
VT,05860,1210,44019,0,0
VT,05862,190,81010,0,0
VT,05866,310,41690,0,0
VT,05867,310,51435,0,0
VT,05868,170,47076,0,0
VT,05871,730,45635,0,0
VT,05872,360,42508,0,0
VT,05873,370,53491,0,0
VT,05874,310,44393,0,0
VT,05875,290,42682,0,0
VT,05903,390,50474,0,0
VT,05904,110,33254,0,0
VT,05905,350,48525,0,0
VT,05906,530,42162,0,0
WA,98001,16940,76875,1,0
WA,98002,16730,50171,5,0
WA,98003,22780,57296,5,0
WA,98004,18840,334922,14,0
WA,98005,10130,190921,3,0
WA,98006,19040,195929,5,0
WA,98007,13520,108932,4,0
WA,98008,12610,156355,2,0
WA,98010,2790,113159,0,0
WA,98011,13230,111194,5,0
WA,98012,32620,109503,6,0
WA,98014,3640,130497,1,0
WA,98019,5720,131883,2,0
WA,98020,11300,149783,3,0
WA,98021,15010,124820,5,0
WA,98022,11110,85594,3,0
WA,98023,24070,72238,4,0
WA,98024,2560,152393,0,0
WA,98026,19450,98975,3,0
WA,98027,14910,156580,5,0
WA,98028,11700,119463,2,0
WA,98029,13520,169932,7,0
WA,98030,17400,58244,4,0
WA,98031,20310,66077,4,0
WA,98032,17630,59395,9,0
WA,98033,19980,246130,6,0
WA,98034,25440,123401,7,0
WA,98036,20020,78100,8,0
WA,98037,14180,72390,7,0
WA,98038,16130,109980,4,0
WA,98039,1540,1174179,0,0
WA,98040,12650,348292,5,0
WA,98042,23420,85926,6,0
WA,98043,11040,65807,3,0
WA,98045,7770,128982,3,0
WA,98047,3230,56378,0,0
WA,98051,1900,126707,0,0
WA,98052,33650,167832,12,0
WA,98053,10030,207522,3,0
WA,98055,12290,67556,3,0
WA,98056,17790,96429,1,0
WA,98057,7470,64645,4,0
WA,98058,21500,82944,3,0
WA,98059,18970,115617,8,0
WA,98065,6860,162574,1,0
WA,98070,5490,115425,0,0
WA,98072,12550,161856,3,0
WA,98074,12680,236032,3,0
WA,98075,10660,240569,1,0
WA,98077,6200,228530,0,0
WA,98087,18850,70098,5,0
WA,98092,22470,82218,1,0
WA,98101,9600,217400,22,0
WA,98102,16930,153812,4,0
WA,98103,30430,126559,6,0
WA,98104,7350,124031,12,0
WA,98105,17810,167435,9,0
WA,98106,13110,73720,1,0
WA,98107,17340,118844,5,0
WA,98108,12490,68213,1,0
WA,98109,19740,157746,10,0
WA,98110,12080,196598,2,0
WA,98112,12660,331925,4,0
WA,98115,28130,143828,5,0
WA,98116,15560,134899,6,0
WA,98117,18600,141307,3,0
WA,98118,24910,82306,5,0
WA,98119,13730,190293,2,0
WA,98121,11870,181089,8,0
WA,98122,24320,114665,9,0
WA,98125,21760,89057,8,0
WA,98126,11830,103219,4,0
WA,98133,25460,77434,8,0
WA,98134,480,252285,4,0
WA,98136,8840,142535,1,0
WA,98144,16620,109619,3,0
WA,98146,14060,80281,0,0
WA,98148,5380,62004,3,0
WA,98155,18000,100578,4,0
WA,98164,110,308545,0,0
WA,98166,11280,108241,3,0
WA,98168,18140,54356,4,0
WA,98177,10460,184445,1,0
WA,98178,13220,68004,0,0
WA,98188,13630,55292,6,0
WA,98198,18680,68652,2,0
WA,98199,11420,195778,1,0
WA,98201,13770,64794,5,0
WA,98203,17620,75184,3,0
WA,98204,20000,50449,3,0
WA,98208,27910,77605,9,0
WA,98220,330,54842,0,0
WA,98221,11690,98597,2,0
WA,98223,20900,75802,3,0
WA,98225,22220,64584,6,0
WA,98226,21910,74286,6,0
WA,98229,16100,82944,2,0
WA,98230,8390,78716,0,0
WA,98232,2020,100957,0,0
WA,98233,7720,63967,4,0
WA,98236,2980,96724,0,0
WA,98237,1700,55043,0,0
WA,98239,3680,84043,0,0
WA,98240,1580,67938,0,0
WA,98241,1030,52732,0,0
WA,98244,1310,61016,0,0
WA,98245,2150,118929,0,0
WA,98247,3920,65208,0,0
WA,98248,12250,71516,1,0
WA,98249,2850,93992,0,0
WA,98250,4610,107861,0,0
WA,98251,2290,57953,0,0
WA,98252,4840,70529,0,0
WA,98253,970,103338,0,0
WA,98257,2250,80680,0,0
WA,98258,23080,88494,3,0
WA,98260,2950,99804,0,0
WA,98261,1310,100873,0,0
WA,98262,480,76614,0,0
WA,98264,10080,78055,2,0
WA,98266,1670,46856,0,0
WA,98267,240,46487,0,0
WA,98270,24430,65589,5,0
WA,98271,15550,65078,5,0
WA,98272,13330,81900,4,0
WA,98273,14300,63270,2,0
WA,98274,8680,75573,1,0
WA,98275,11110,117704,3,0
WA,98276,640,61290,0,0
WA,98277,18650,62357,3,0
WA,98279,330,89733,0,0
WA,98281,660,93277,0,0
WA,98282,8440,90529,0,0
WA,98283,170,56347,0,0
WA,98284,11940,61052,0,0
WA,98290,16890,99894,3,0
WA,98292,11620,86633,3,0
WA,98294,3390,61929,0,0
WA,98295,1190,59888,0,0
WA,98296,12650,124592,1,0
WA,98303,590,72211,0,0
WA,98304,380,51881,0,0
WA,98305,190,54347,0,0
WA,98310,10010,56613,1,0
WA,98311,12520,65759,3,0
WA,98312,15150,65788,2,0
WA,98315,1800,43187,1,0
WA,98320,590,59225,0,0
WA,98321,7670,84444,0,0
WA,98323,370,66151,0,0
WA,98325,1090,60956,0,0
WA,98326,240,51095,0,0
WA,98327,4240,76655,2,0
WA,98328,4800,72877,0,0
WA,98329,4170,77984,0,0
WA,98330,130,48269,0,0
WA,98331,2230,53288,0,0
WA,98332,8350,132010,3,0
WA,98333,1990,155454,0,0
WA,98335,14180,134038,3,0
WA,98336,390,52374,0,0
WA,98337,3620,53914,1,0
WA,98338,13240,72486,2,0
WA,98339,1900,58482,1,0
WA,98340,1390,96135,0,0
WA,98342,800,88976,0,0
WA,98346,5060,84875,2,0
WA,98349,2120,68645,0,0
WA,98351,430,73853,0,0
WA,98354,4580,71859,3,0
WA,98355,230,58452,0,0
WA,98356,1000,54181,0,0
WA,98358,470,87351,0,0
WA,98359,2600,78766,0,0
WA,98360,6920,75238,1,0
WA,98361,510,55903,0,0
WA,98362,11560,62190,2,0
WA,98363,5720,60255,0,0
WA,98365,2610,106996,0,0
WA,98366,16690,63872,4,0
WA,98367,13240,75777,1,0
WA,98368,8610,75340,1,0
WA,98370,15540,86384,3,0
WA,98371,11730,79570,2,0
WA,98372,12280,77118,1,0
WA,98373,13770,75699,7,0
WA,98374,19840,77856,2,0
WA,98375,14280,68174,4,0
WA,98376,1000,70573,0,0
WA,98377,760,49550,0,0
WA,98380,2620,90134,0,0
WA,98381,140,59414,0,0
WA,98382,15110,71498,2,0
WA,98383,11330,76894,3,0
WA,98387,23340,57962,1,0
WA,98388,3350,86548,0,0
WA,98390,6270,76522,3,0
WA,98391,24780,96023,3,0
WA,98392,1550,68487,0,0
WA,98394,970,86807,0,0
WA,98402,3130,74762,1,0
WA,98403,4380,92797,2,0
WA,98404,15820,46120,2,0
WA,98405,11230,51352,3,0
WA,98406,10960,82868,3,0
WA,98407,10890,101803,2,0
WA,98408,9690,50263,3,0
WA,98409,12570,45696,4,0
WA,98418,4840,50246,1,0
WA,98421,100,82520,0,0
WA,98422,10470,96344,1,0
WA,98424,5500,66376,2,0
WA,98433,6600,38157,1,0
WA,98438,510,31147,1,0
WA,98439,1730,37336,0,0
WA,98443,2840,76337,0,0
WA,98444,15550,43605,2,0
WA,98445,15150,56177,0,0
WA,98446,5630,66452,0,0
WA,98465,3480,72962,1,0
WA,98466,14010,78465,3,0
WA,98467,7500,81808,1,0
WA,98498,13690,72422,3,0
WA,98499,13920,55423,6,0
WA,98501,20850,80302,4,0
WA,98502,16790,87029,4,0
WA,98503,18500,59465,6,0
WA,98506,9330,75301,1,0
WA,98512,14450,73320,2,0
WA,98513,16530,68100,0,0
WA,98516,13110,79455,5,0
WA,98520,8830,53097,2,0
WA,98524,1960,80586,0,0
WA,98526,110,37390,0,0
WA,98528,5110,67204,2,0
WA,98531,11470,50738,3,0
WA,98532,10750,66296,3,0
WA,98533,240,59658,0,0
WA,98535,240,49287,0,0
WA,98537,1050,56604,0,0
WA,98538,190,64594,0,0
WA,98541,4310,57286,0,0
WA,98542,260,57461,0,0
WA,98546,1340,80032,0,0
WA,98547,530,49400,0,0
WA,98548,1070,55587,0,0
WA,98550,4500,48853,0,0
WA,98552,140,34121,0,0
WA,98555,280,67146,0,0
WA,98557,1610,59432,0,0
WA,98560,140,43985,0,0
WA,98563,3660,67469,0,0
WA,98564,1090,60612,0,0
WA,98568,1170,50862,0,0
WA,98569,3410,56248,0,0
WA,98570,1770,58985,0,0
WA,98572,380,49250,0,0
WA,98576,2530,59990,0,0
WA,98577,2540,56153,0,0
WA,98579,6030,62216,1,0
WA,98580,4650,70483,0,0
WA,98581,190,39757,0,0
WA,98582,360,71013,0,0
WA,98584,16150,57791,1,0
WA,98585,320,68531,0,0
WA,98586,920,54970,0,0
WA,98588,800,61533,0,0
WA,98589,3720,66317,0,0
WA,98590,180,54477,0,0
WA,98591,1970,62536,0,0
WA,98592,1130,77071,0,0
WA,98593,470,45659,0,0
WA,98595,1330,50462,0,0
WA,98596,2760,56856,0,0
WA,98597,11360,59748,2,0
WA,98601,1560,71016,0,0
WA,98603,400,67632,0,0
WA,98604,17340,80652,4,0
WA,98605,760,55185,0,0
WA,98606,4590,111824,0,0
WA,98607,14960,143012,1,0
WA,98610,1310,70883,0,0
WA,98611,4610,69545,0,0
WA,98612,1370,68857,0,0
WA,98613,200,60640,0,0
WA,98616,130,70969,0,0
WA,98619,190,70642,0,0
WA,98620,3210,55898,0,0
WA,98624,640,58640,0,0
WA,98625,3430,76870,0,0
WA,98626,11300,56471,2,0
WA,98628,170,45723,0,0
WA,98629,4170,86036,0,0
WA,98631,1760,58160,0,0
WA,98632,22100,58277,6,0
WA,98635,780,73430,0,0
WA,98638,700,58830,0,0
WA,98640,2220,53821,0,0
WA,98642,10050,106428,0,0
WA,98643,170,54088,0,0
WA,98645,650,68660,0,0
WA,98647,180,46105,0,0
WA,98648,1490,68059,0,0
WA,98649,550,67814,0,0
WA,98650,550,75449,0,0
WA,98651,400,150737,0,0
WA,98660,5820,87218,2,0
WA,98661,21390,63395,3,0
WA,98662,16700,61333,4,0
WA,98663,7240,61958,1,0
WA,98664,11350,120554,1,0
WA,98665,13970,66796,4,0
WA,98671,11240,87426,2,0
WA,98672,3280,92466,0,0
WA,98674,6310,74145,2,0
WA,98675,2570,80069,0,0
WA,98682,30490,63838,1,0
WA,98683,16090,86870,5,0
WA,98684,14870,63078,5,0
WA,98685,13860,105853,3,0
WA,98686,9970,85760,2,0
WA,98801,19730,68061,3,0
WA,98802,14700,64779,3,0
WA,98812,2180,45899,0,0
WA,98813,1510,31293,0,0
WA,98814,220,66540,0,0
WA,98815,3370,61223,0,0
WA,98816,3790,77583,1,0
WA,98822,1020,58541,0,0
WA,98823,5180,60301,1,0
WA,98826,3760,83682,2,0
WA,98827,120,45966,0,0
WA,98828,1110,60354,0,0
WA,98830,210,56366,0,0
WA,98831,1730,69872,0,0
WA,98834,90,57733,0,0
WA,98837,19290,59725,3,0
WA,98840,1880,52464,0,0
WA,98841,3940,46413,1,0
WA,98843,830,67100,0,0
WA,98844,1760,49883,0,0
WA,98846,620,51356,0,0
WA,98847,930,54547,0,0
WA,98848,5920,55070,0,0
WA,98849,490,45593,0,0
WA,98850,870,45847,0,0
WA,98851,1650,48010,0,0
WA,98855,2420,45054,0,0
WA,98856,1250,59857,0,0
WA,98857,1680,54590,0,0
WA,98858,720,57008,0,0
WA,98862,1410,86308,0,0
WA,98901,12420,49583,0,0
WA,98902,19440,44320,4,0
WA,98903,7360,64680,2,0
WA,98908,17740,85203,4,0
WA,98922,3230,92443,0,0
WA,98923,690,52917,0,0
WA,98926,13670,66227,4,0
WA,98930,6350,44017,1,0
WA,98932,2400,36947,0,0
WA,98933,600,42886,0,0
WA,98935,1710,45087,0,0
WA,98936,2900,67684,0,0
WA,98937,2110,77532,0,0
WA,98938,830,49016,0,0
WA,98942,8450,71771,0,0
WA,98944,9350,43323,1,0
WA,98946,240,60108,0,0
WA,98947,1330,51248,0,0
WA,98948,5630,36824,1,0
WA,98951,5340,40908,0,0
WA,98952,700,45194,0,0
WA,98953,2980,60319,0,0
WA,99001,2840,40979,0,0
WA,99003,2470,71499,0,0
WA,99004,8640,55044,2,0
WA,99005,4590,107954,0,0
WA,99006,5770,64698,0,0
WA,99008,280,62614,0,0
WA,99009,1810,57066,0,0
WA,99011,950,40462,1,0
WA,99012,410,58036,0,0
WA,99013,420,49811,0,0
WA,99016,7900,82637,0,0
WA,99018,100,54710,0,0
WA,99019,5870,114387,1,0
WA,99021,4620,74187,0,0
WA,99022,4070,61189,0,0
WA,99023,270,110677,0,0
WA,99025,2520,77231,0,0
WA,99026,4520,77723,0,0
WA,99027,3150,68080,0,0
WA,99029,780,53165,0,0
WA,99030,520,62398,0,0
WA,99031,640,73235,0,0
WA,99032,300,49750,0,0
WA,99033,350,52665,0,0
WA,99034,120,50933,0,0
WA,99036,780,102994,0,0
WA,99037,7970,70818,2,0
WA,99040,410,42204,0,0
WA,99101,590,51859,0,0
WA,99103,230,69452,0,0
WA,99109,2200,57171,0,0
WA,99110,670,52858,0,0
WA,99111,1910,64388,0,0
WA,99113,390,72923,0,0
WA,99114,5290,58957,1,0
WA,99115,510,59574,0,0
WA,99116,630,57190,0,0
WA,99117,210,60900,0,0
WA,99118,290,50093,0,0
WA,99119,460,58769,0,0
WA,99122,1740,68598,0,0
WA,99123,470,70919,0,0
WA,99125,210,53480,0,0
WA,99126,340,50264,0,0
WA,99128,140,63757,0,0
WA,99129,210,39466,0,0
WA,99130,360,58972,0,0
WA,99133,690,60878,0,0
WA,99134,250,60736,0,0
WA,99135,120,58216,0,0
WA,99137,150,43066,0,0
WA,99138,450,44873,0,0
WA,99139,500,62930,0,0
WA,99140,130,35538,0,0
WA,99141,2390,55298,0,0
WA,99143,260,55438,0,0
WA,99148,1030,59812,0,0
WA,99150,150,51933,0,0
WA,99153,190,60852,0,0
WA,99156,3580,61896,1,0
WA,99157,290,50200,0,0
WA,99158,260,64684,0,0
WA,99159,550,68952,0,0
WA,99161,690,65079,0,0
WA,99163,11090,61875,2,0
WA,99166,1220,57045,0,0
WA,99167,300,48463,0,0
WA,99169,1190,63030,1,0
WA,99170,450,60302,0,0
WA,99171,450,57340,0,0
WA,99173,690,46778,0,0
WA,99179,220,65768,0,0
WA,99180,510,50303,0,0
WA,99181,760,51022,0,0
WA,99185,630,66379,0,0
WA,99201,6100,67922,1,0
WA,99202,7450,47750,5,0
WA,99203,10500,103708,1,0
WA,99204,3360,57933,0,0
WA,99205,20690,47139,4,0
WA,99206,17540,61568,1,0
WA,99207,13550,36935,5,0
WA,99208,25730,72118,2,0
WA,99212,9840,58883,2,0
WA,99216,12600,49861,3,0
WA,99217,8550,58722,1,0
WA,99218,6540,68755,6,0
WA,99223,15810,94519,3,0
WA,99224,10380,85151,5,0
WA,99301,34220,61425,1,0
WA,99320,4290,64546,0,0
WA,99321,400,34417,0,0
WA,99322,110,64490,0,0
WA,99323,1640,68407,0,0
WA,99324,4170,53569,0,0
WA,99326,1470,52788,0,0
WA,99328,1530,60062,0,0
WA,99329,130,54661,0,0
WA,99330,700,53738,0,0
WA,99336,21860,52896,5,0
WA,99337,14300,67760,1,0
WA,99338,7840,108221,0,0
WA,99341,330,53715,0,0
WA,99343,1080,50250,0,0
WA,99344,7430,49162,0,0
WA,99347,990,55296,0,0
WA,99348,510,50419,0,0
WA,99349,3220,47928,0,0
WA,99350,5640,62883,1,0
WA,99352,16330,98387,5,0
WA,99353,7620,90212,0,0
WA,99354,11180,74358,2,0
WA,99356,100,47460,0,0
WA,99357,2090,45440,0,0
WA,99360,650,67595,0,0
WA,99361,810,62058,0,0
WA,99362,18060,69773,5,0
WA,99371,120,50366,0,0
WA,99401,140,59828,0,0
WA,99402,850,102090,0,0
WA,99403,8850,61513,2,0
WI,53001,990,67222,0,0
WI,53002,1210,68385,0,0
WI,53004,1790,67831,0,0
WI,53005,10560,116908,5,0
WI,53006,930,68598,0,0
WI,53007,1000,50825,0,0
WI,53010,3840,64785,0,0
WI,53011,1140,65699,0,0
WI,53012,9540,112969,1,0
WI,53013,1680,68439,0,0
WI,53014,3920,65025,0,0
WI,53015,1280,62211,0,0
WI,53017,2890,109746,0,0
WI,53018,3920,150467,2,0
WI,53019,940,69342,0,0
WI,53020,1840,90371,0,0
WI,53021,2330,73041,0,0
WI,53022,10230,83024,2,0
WI,53023,700,69790,0,0
WI,53024,9440,89943,2,0
WI,53027,11910,73892,0,1
WI,53029,10480,156792,0,0
WI,53032,2490,55269,0,0
WI,53033,2780,100138,0,0
WI,53034,950,57511,0,0
WI,53035,1150,62442,0,0
WI,53036,1620,73993,0,0
WI,53037,5220,75840,0,0
WI,53038,2080,65780,0,0
WI,53039,2080,59512,0,0
WI,53040,4210,69161,0,0
WI,53042,3490,66228,0,0
WI,53044,1220,139222,0,0
WI,53045,11700,145077,1,0
WI,53046,720,60750,0,0
WI,53048,1730,57094,0,0
WI,53049,1240,83985,0,0
WI,53050,3550,60147,0,0
WI,53051,19640,90740,2,1
WI,53057,760,70864,0,0
WI,53058,1740,158608,0,0
WI,53059,930,69978,0,0
WI,53061,2500,60977,0,0
WI,53063,760,79703,0,0
WI,53065,1040,64863,0,0
WI,53066,18420,114849,1,1
WI,53069,450,128780,0,0
WI,53070,2350,68404,0,0
WI,53072,14050,123563,2,0
WI,53073,7510,70717,0,0
WI,53074,6680,70524,0,0
WI,53075,1710,68854,0,0
WI,53076,1970,122477,0,0
WI,53078,1030,78845,0,0
WI,53079,740,68960,0,0
WI,53080,2910,76181,0,0
WI,53081,21260,49286,2,1
WI,53083,11030,69770,0,0
WI,53085,6140,64117,1,0
WI,53086,4590,81770,0,0
WI,53089,9830,88416,1,0
WI,53090,10890,64652,0,0
WI,53091,1090,59167,0,0
WI,53092,10780,199836,1,0
WI,53093,850,65563,0,0
WI,53094,8940,54315,0,0
WI,53095,14280,77043,1,0
WI,53097,2800,196336,0,0
WI,53098,5790,58791,0,0
WI,53103,1990,81211,0,0
WI,53104,2940,79377,0,0
WI,53105,14770,74699,0,0
WI,53108,1790,83974,0,0
WI,53110,9460,48610,0,0
WI,53114,1250,59798,0,0
WI,53115,7910,54189,1,1
WI,53118,3640,91862,0,0
WI,53119,2930,80537,0,0
WI,53120,5340,72800,0,0
WI,53121,9450,67103,0,0
WI,53122,3230,221439,0,0
WI,53125,980,139959,0,0
WI,53126,3470,92733,0,0
WI,53128,3860,58397,0,0
WI,53129,7390,77815,1,0
WI,53130,4130,70423,1,1
WI,53132,17360,90019,2,0
WI,53137,850,65648,0,0
WI,53139,1440,76670,0,0
WI,53140,13460,44404,1,0
WI,53142,16310,66306,3,2
WI,53143,10770,48024,0,0
WI,53144,12810,61700,0,0
WI,53146,3930,100799,0,0
WI,53147,8910,81614,2,0
WI,53149,9920,84346,0,0
WI,53150,13160,94348,1,0
WI,53151,17460,87500,2,1
WI,53153,1320,81607,0,0
WI,53154,18570,67459,5,2
WI,53156,1520,60825,0,0
WI,53158,9000,88884,2,0
WI,53168,4530,72178,0,0
WI,53170,1170,63335,0,0
WI,53172,10500,52251,0,1
WI,53177,3450,66235,0,1
WI,53178,1410,62645,0,0
WI,53179,3030,69292,0,0
WI,53181,3820,65033,0,0
WI,53182,4400,73307,0,0
WI,53183,1600,104707,0,0
WI,53184,2060,58431,0,0
WI,53185,9550,80526,0,0
WI,53186,16640,61558,2,0
WI,53188,18040,75015,1,1
WI,53189,13380,89704,2,1
WI,53190,6440,58829,0,0
WI,53191,1510,94624,0,0
WI,53202,15230,113615,5,1
WI,53203,1330,92578,1,1
WI,53204,15370,34766,0,0
WI,53205,3420,28566,0,0
WI,53206,8110,23699,0,0
WI,53207,18980,57503,5,1
WI,53208,12480,40863,0,0
WI,53209,19580,42678,0,0
WI,53210,10480,35121,0,0
WI,53211,15850,109572,3,0
WI,53212,13130,40859,0,0
